FoodID,MeasureID,ConversionFactorValue,ConvFactorDateOfEntry,MeasureDescription
426,385,0.14189,2003-03-24,
426,415,2.3246,2003-03-24,
426,1352,0.09298000000000001,2004-07-08,
426,428,0.2838,2006-12-06,
428,341,1.05664,1999-06-03,
428,385,0.16216,2003-03-24,
428,415,2.64159,2003-03-24,
428,428,0.32432,2006-12-06,
428,1352,0.10566,2006-12-05,
429,341,0.9213899999999999,1999-06-03,
429,385,0.13784000000000002,2003-03-24,
429,415,2.30347,2003-03-24,
429,439,0.045919999999999996,2003-03-24,
429,1352,0.09214,2004-07-08,
430,341,0.9213899999999999,1999-06-03,
430,385,0.13784000000000002,2003-03-24,
430,415,2.30347,2003-03-24,
430,439,0.045919999999999996,2003-03-24,
430,1352,0.09214,2004-07-08,
432,341,0.9213899999999999,1999-06-03,
432,385,0.13784000000000002,2003-03-24,
432,415,2.30347,2003-03-24,
432,439,0.045919999999999996,2003-03-24,
432,1352,0.09214,2004-07-08,
433,341,0.9213899999999999,1999-06-03,
433,385,0.13784000000000002,2003-03-24,
433,415,2.30347,2003-03-24,
433,439,0.045919999999999996,2003-03-24,
433,1352,0.09214,2004-07-08,
434,341,0.9213899999999999,1999-06-03,
434,385,0.13784000000000002,2003-03-24,
434,415,2.30347,2003-03-24,
434,439,0.045919999999999996,2003-03-24,
434,1352,0.09214,2004-07-08,
435,341,0.9213899999999999,1999-06-03,
435,385,0.13784000000000002,2003-03-24,
435,415,2.30347,2003-03-24,
435,439,0.045919999999999996,2003-03-24,
435,1352,0.09214,2004-07-08,
436,341,0.9213899999999999,1999-06-03,
436,385,0.13784000000000002,2003-03-24,
436,415,2.30347,2003-03-24,
436,439,0.045919999999999996,2003-03-24,
436,1352,0.09214,2004-07-08,
437,341,0.9214,2008-02-28,
437,385,0.13784000000000002,2003-03-24,
437,415,2.30347,2003-03-24,
437,439,0.045919999999999996,2003-03-24,
437,1352,0.09214,2004-07-08,
438,341,0.8664400000000001,1999-06-24,
438,385,0.12973,2003-03-24,
438,415,2.1661,2003-03-24,
438,439,0.04324,2003-03-24,
438,1573,0.1,2004-07-08,
439,341,0.9213899999999999,1999-06-03,
439,385,0.13784000000000002,2003-03-24,
439,415,2.30347,2003-03-24,
439,439,0.045919999999999996,2003-03-24,
439,1352,0.09214,2004-07-08,
440,341,0.9213899999999999,1999-06-03,
440,385,0.13784000000000002,2003-03-24,
440,415,2.30347,2003-03-24,
440,439,0.045919999999999996,2003-03-24,
440,1352,0.09214,2004-07-08,
441,341,0.9213899999999999,1999-06-03,
441,385,0.13784000000000002,2003-03-24,
441,415,2.30347,2003-03-24,
441,439,0.045919999999999996,2003-03-24,
441,1352,0.09214,2004-07-08,
442,341,0.9213899999999999,1999-06-03,
442,385,0.13784000000000002,2003-03-24,
442,415,2.30347,2003-03-24,
442,439,0.045919999999999996,2003-03-24,
442,1352,0.09214,2004-07-08,
443,341,0.9213899999999999,1999-06-03,
443,385,0.13784000000000002,2003-03-24,
443,415,2.30347,2003-03-24,
443,439,0.045919999999999996,2003-03-24,
443,1352,0.09214,2004-07-08,
444,341,0.9213899999999999,1999-06-24,
444,385,0.13784000000000002,2003-03-24,
444,415,2.30347,2003-03-24,
444,439,0.045919999999999996,2003-03-24,
444,1352,0.09214,2004-07-08,
445,341,0.8664400000000001,1999-06-23,
445,385,0.12973,2003-03-24,
445,415,2.1661,2003-03-24,
445,439,0.04324,2003-03-24,
445,1352,0.08664,2004-07-08,
445,1573,0.1,2016-08-11,
446,341,0.8664400000000001,2003-03-24,
446,385,0.12973,2003-03-24,
446,415,2.1661,2003-03-24,
446,439,0.04324,2003-03-24,
446,1573,0.1,2004-07-08,
447,341,0.8664400000000001,1999-06-23,
447,385,0.12973,2003-03-24,
447,415,2.1661,2003-03-24,
447,439,0.04324,2003-03-24,
447,1573,0.1,2004-07-08,
448,341,0.8664400000000001,1999-06-23,
448,385,0.12973,2003-03-24,
448,415,2.1661,2003-03-24,
448,439,0.04388,2003-03-24,
448,1573,0.1,2004-07-08,
449,341,0.8664400000000001,1999-06-23,
449,385,0.12973,2003-03-24,
449,415,2.1661,2003-03-24,
449,439,0.04324,2003-03-24,
449,1573,0.1,2004-07-08,
450,341,0.9213899999999999,1999-06-03,
450,385,0.14189,2003-03-24,
450,415,2.30347,2003-03-24,
450,439,0.045919999999999996,2003-03-24,
450,1352,0.09214,2004-07-08,
451,341,0.9213899999999999,1999-06-03,
451,385,0.14189,2003-03-24,
451,415,2.30347,2003-03-24,
451,439,0.045919999999999996,2003-03-24,
451,1352,0.09214,2004-07-08,
452,341,0.9213899999999999,1999-06-03,
452,385,0.14189,2003-03-24,
452,415,2.30347,2003-03-24,
452,439,0.045919999999999996,2003-03-24,
452,1352,0.09214,2016-04-07,
453,341,0.9213899999999999,1999-06-03,
453,385,0.14189,2003-03-24,
453,415,2.30347,2003-03-24,
453,439,0.045919999999999996,2003-03-24,
453,1352,0.09214,2016-04-07,
454,341,0.8664400000000001,2003-03-24,
454,385,0.12973,2003-03-24,
454,415,2.1661,2003-03-24,
454,439,0.04324,2003-03-24,
454,1573,0.1,2004-07-08,
456,341,0.9213899999999999,1999-06-03,
456,385,0.13784000000000002,2003-03-24,
456,415,2.30347,2003-03-24,
456,439,0.045919999999999996,2003-03-24,
456,1352,0.09214,2004-07-08,
457,341,0.9213899999999999,1999-06-03,
457,385,0.13784000000000002,2003-03-24,
457,415,2.30347,2003-03-24,
457,439,0.045919999999999996,2003-03-24,
457,1352,0.09214,2004-07-08,
458,341,0.9213899999999999,1999-06-07,
458,385,0.13784000000000002,2003-03-24,
458,415,2.30347,2003-03-24,
458,439,0.045919999999999996,2003-03-24,
458,1352,0.09214,2004-07-08,
459,341,0.9213899999999999,1999-06-07,
459,385,0.13784000000000002,2003-03-24,
459,415,2.30347,2003-03-24,
459,439,0.045919999999999996,2003-03-24,
459,1352,0.09214,2004-07-08,
460,341,0.8664400000000001,1999-06-07,
460,385,0.12669,2003-03-24,
460,415,2.1661,2003-03-24,
460,439,0.045919999999999996,2003-03-24,
460,1352,0.08664,2004-07-08,
461,341,0.9213899999999999,1999-06-07,
461,385,0.13784000000000002,2003-03-24,
461,415,2.30347,2003-03-24,
461,439,0.045919999999999996,2003-03-24,
461,1352,0.09214,2004-07-08,
462,341,0.9213899999999999,1999-06-07,
462,385,0.13784000000000002,2003-03-24,
462,415,2.30347,2003-03-24,
462,439,0.045919999999999996,2003-03-24,
462,1352,0.09214,2004-07-08,
463,341,0.8664400000000001,2003-03-24,
463,385,0.12973,2003-03-24,
463,415,2.1661,2003-03-24,
463,439,0.04324,2003-03-24,
463,1573,0.1,2004-07-08,
464,341,0.8144899999999999,2022-02-01,
464,385,0.12210000000000001,2022-02-01,
464,415,2.0362,2022-02-01,
464,439,0.0407,2022-02-01,
464,1573,0.1,2004-07-08,
524,341,1.03556,2014-09-12,
524,385,0.15533,2014-09-12,
524,415,2.58889,2014-09-12,
524,428,0.31066,2014-09-12,
525,341,1.0989,1999-06-09,
525,385,0.16484000000000001,1997-05-01,
525,415,2.74725,2003-04-14,
525,428,0.32966999999999996,2004-07-09,
526,341,1.05664,1999-06-09,
526,385,0.1585,2003-04-14,
526,415,2.64159,2003-04-14,
526,428,0.31699,2004-07-09,
527,341,0.99324,1999-06-09,
527,385,0.14898999999999998,1997-05-01,
527,415,2.48309,2003-04-14,
528,341,1.0989,1999-06-09,
528,385,0.16484000000000001,1997-05-01,
528,415,2.74725,2003-04-14,
528,428,0.32966999999999996,2004-07-09,
529,341,1.01437,1999-06-09,
529,385,0.15216,1997-05-01,
529,415,2.53593,2003-04-14,
529,428,0.30431,2004-07-09,
530,341,1.0354999999999999,1999-06-09,
530,385,0.15533,1997-05-01,
530,415,2.58875,2003-04-14,
530,428,0.31065000000000004,2004-07-09,
531,341,0.92984,1999-06-09,
531,385,0.13986,1997-05-01,
531,415,2.3246,2003-04-15,
531,801,0.1,2003-04-15,
531,428,0.2797,2006-12-06,
532,341,0.99324,1999-06-09,
532,385,0.14898999999999998,1997-05-01,
532,415,2.48309,2003-04-15,
532,428,0.29797,2004-07-09,
533,341,1.05664,1999-06-09,
533,385,0.1585,2003-04-15,
533,415,2.64159,2003-04-15,
533,428,0.31699,2004-07-09,
534,341,1.0354999999999999,1999-06-09,
534,385,0.15533,1997-05-01,
534,415,2.58875,2003-04-15,
534,428,0.31065000000000004,2004-07-09,
535,341,0.95943,1999-06-07,
535,385,0.14391,2003-04-15,
535,415,2.39858,2003-04-15,
535,1352,0.0959,2006-12-06,
539,385,0.12997,2003-04-15,
539,341,0.8664400000000001,2003-04-15,
539,415,2.1661,2003-04-15,
539,439,0.04332,2003-04-15,
539,1573,0.1,2004-07-09,
550,341,0.9408299999999999,1999-06-23,
550,385,0.14112,2003-04-15,
550,415,2.35208,2003-04-15,
550,439,0.04704,2003-04-15,
550,1573,0.1,2016-04-06,
552,341,0.8664400000000001,2003-04-15,
552,385,0.12997,2003-04-15,
552,415,2.1661,2003-04-15,
552,439,0.04332,2003-04-15,
552,1573,0.1,2004-07-09,
555,1489,1.25,2004-07-09,
555,1580,0.9,2012-08-28,
556,348,0.57058,2004-05-12,
556,976,1.4264599999999998,2004-05-12,
556,1455,1.0,2004-07-09,
556,1581,0.75,2012-08-28,
557,348,0.57058,2004-05-12,
557,976,1.4264599999999998,2004-05-12,
557,1455,1.0,2004-07-09,
557,1581,0.75,2012-08-28,
558,348,0.57058,2004-05-12,
558,976,1.4264599999999998,2004-05-12,
558,1455,1.0,2004-07-09,
558,1581,0.75,2012-08-10,
559,348,0.57058,2004-05-12,
559,976,1.4264599999999998,2004-05-12,
559,1455,1.0,2004-07-09,
559,1581,0.75,2006-11-30,
560,1489,1.25,2005-02-10,
560,1580,0.9,2012-08-28,
561,348,0.57058,2004-05-12,
561,976,1.4264599999999998,2004-05-12,
561,1455,1.0,2004-07-09,
561,1581,0.75,2012-08-28,
562,348,0.57058,2004-05-12,
562,976,1.4264599999999998,2004-05-12,
562,1455,1.0,2004-07-09,
562,1581,0.75,2012-08-28,
563,316,2.99,1998-06-30,
563,348,0.57058,2004-05-12,
563,976,1.4264599999999998,2004-05-12,
563,1455,1.0,2004-07-09,
563,1581,0.75,2012-10-03,
564,316,3.34,1998-06-30,
564,1122,0.5706,2008-03-04,
564,1124,1.4265,2008-03-04,
564,1455,1.0,2004-07-09,
564,1581,0.75,2006-11-30,
565,316,3.29,1998-06-30,
565,1489,1.25,2004-07-09,
565,1580,0.9,2006-11-30,
566,316,2.58,1998-06-30,
566,341,0.57058,2006-08-02,
566,383,0.7132299999999999,2006-08-02,
566,415,1.42645,2006-08-02,
566,1455,1.0,2004-07-09,
566,1581,0.75,2006-11-30,
567,316,2.43,1998-06-30,
567,1122,0.57058,2006-08-02,
567,1124,1.42645,2006-08-02,
567,1455,1.0,2004-07-09,
567,1581,0.75,2006-11-30,
568,316,2.62,1999-09-07,
568,1122,0.57058,2006-08-02,
568,1124,1.42645,2006-08-02,
568,1455,1.0,2004-07-09,
568,1581,0.75,2006-11-30,
569,316,1.9,1998-07-08,
569,348,0.57058,2004-05-12,
569,976,1.4264599999999998,2004-05-12,
569,1461,0.55,2004-07-09,
570,316,0.56,1998-07-08,
570,348,0.57058,2004-05-12,
570,976,1.4264599999999998,2004-05-12,
570,1461,0.55,2004-07-09,
571,1489,1.25,2004-07-09,
571,1580,0.9,2006-11-30,
572,352,0.61285,1998-06-30,
572,1399,0.76606,2003-10-02,
572,1400,1.53212,2003-10-02,
572,1455,1.0,2004-07-09,
572,1581,0.75,2012-08-28,
573,352,0.61285,1998-06-30,
573,1124,1.53212,2003-12-09,
573,1455,1.0,2004-07-09,
573,1581,0.75,2006-11-30,
574,128,0.37,2003-12-09,
574,1489,1.25,2004-07-09,
574,1580,0.9,2006-11-30,
575,128,0.22,1997-05-01,
575,348,0.61285,1997-05-01,
575,976,1.53212,2004-05-12,
575,1455,1.0,2004-07-09,
575,1581,0.75,2006-11-30,
576,134,0.061,1998-06-30,
576,1489,1.25,2004-07-09,
576,1580,0.9,2006-11-30,
577,134,0.033,1997-05-01,
577,348,0.61285,1997-05-01,
577,1124,1.53212,2003-12-11,
577,1455,1.0,2004-07-09,
577,1581,0.75,2006-11-30,
578,155,0.32,1998-07-07,
578,1489,1.25,2004-07-09,
578,1580,0.9,2006-11-30,
579,348,0.59172,1997-05-01,
579,155,0.2,1997-05-01,
579,976,1.47928,2003-12-11,
579,1455,1.0,2004-07-09,
579,1581,0.75,2006-11-30,
580,316,1.94,1998-06-30,
580,1489,1.25,2004-07-09,
580,1580,0.9,2012-08-29,
581,316,1.88,1998-06-30,
581,1122,0.57058,2006-08-02,
581,1124,1.42645,2006-08-02,
581,1455,1.0,2004-07-09,
581,1581,0.75,2012-08-28,
582,316,1.3,1998-06-30,
582,1122,0.57058,2006-08-02,
582,1124,1.42645,2006-08-02,
582,1455,1.0,2004-07-09,
582,1581,0.75,2012-08-28,
583,316,1.32,1998-07-07,
583,1122,0.57058,2006-08-02,
583,1124,1.42645,2006-08-02,
583,1455,1.0,2004-07-09,
583,1581,0.75,2012-08-28,
584,316,1.5,1998-07-07,
584,1122,0.57058,2006-08-02,
584,1124,1.42645,2006-08-02,
584,1455,1.0,2004-07-09,
584,1581,0.75,2006-11-30,
585,316,2.66,1998-07-13,
585,1489,1.25,2004-07-09,
585,1580,0.9,2012-08-31,
586,316,2.78,1998-06-30,
586,1122,0.57058,2006-08-02,
586,1124,1.42645,2006-08-02,
586,1455,1.0,2004-07-09,
586,1581,0.75,2012-08-29,
587,316,1.84,1998-06-30,
587,1122,0.57058,2006-08-02,
587,1124,1.42645,2006-08-02,
587,1455,1.0,2004-07-09,
587,1581,0.75,2012-08-29,
588,316,1.67,1998-07-13,
588,1122,0.57058,2006-08-02,
588,1124,1.42645,2006-08-02,
588,1455,1.0,2004-07-09,
588,1581,0.75,2012-08-29,
589,316,1.84,1998-07-13,
589,1122,0.57058,2006-08-02,
589,1124,1.42645,2006-08-02,
589,1455,1.0,2004-07-09,
589,1581,0.75,2012-08-29,
590,316,1.47,1998-06-30,
590,1489,1.25,2004-07-09,
590,1124,1.42645,2006-08-02,
590,1122,0.57058,2006-08-02,
590,1580,0.9,2006-11-30,
591,316,1.06,1998-06-30,
591,1122,0.57058,2006-08-02,
591,1455,1.0,2004-07-09,
591,1124,1.42645,2006-08-02,
591,1581,0.75,2006-11-30,
592,316,1.07,1998-06-30,
592,1122,0.57058,2006-08-02,
592,1124,1.42645,2006-08-02,
592,1455,1.0,2004-07-09,
592,1581,0.75,2006-11-30,
593,316,1.19,1998-06-30,
593,1122,0.57058,2006-08-03,
593,1124,1.42645,2006-08-03,
593,1455,1.0,2004-07-09,
593,1581,0.75,2006-11-30,
594,316,1.82,1998-07-13,
594,1489,1.25,2004-07-09,
594,1580,0.9,2006-11-30,
595,316,1.52,1998-06-30,
595,1122,0.57058,2006-08-03,
595,1124,1.42645,2006-08-03,
595,1455,1.0,2004-07-09,
596,316,1.36,1998-07-13,
596,1122,0.57058,2006-08-03,
596,1124,1.42645,2006-08-03,
596,1455,1.0,2004-07-09,
596,1581,0.75,2006-11-30,
597,316,1.43,1998-07-13,
597,1122,0.57058,2006-08-03,
597,1124,1.42645,2006-08-03,
597,1455,1.0,2004-07-09,
597,1581,0.75,2006-11-30,
598,315,1.2,1998-06-30,
598,1122,0.57058,2006-08-03,
598,1455,1.0,2004-07-09,
598,1124,1.42645,2006-08-03,
599,315,0.72,1998-06-30,
599,1122,0.57058,2006-08-03,
599,1124,1.42645,2006-08-03,
599,1455,1.0,2004-07-09,
599,1581,0.75,2012-08-29,
600,315,0.58,2002-10-08,
600,1122,0.57058,2006-08-03,
600,1124,1.42645,2006-08-03,
600,1455,1.0,2004-07-09,
601,477,1.4,1998-06-30,
601,1122,0.57058,2006-08-03,
601,1124,1.42645,2006-08-03,
601,1455,1.0,2004-07-09,
601,1581,0.75,2012-08-29,
602,477,0.98,1998-06-30,
602,1122,0.57058,2006-08-09,
602,1455,1.0,2004-07-09,
602,1124,1.42645,2006-08-09,
602,1581,0.75,2012-08-29,
603,477,0.86,1998-06-30,
603,1122,0.57058,2006-08-09,
603,1124,1.42645,2006-08-09,
603,1455,1.0,2004-07-09,
603,1581,0.75,2006-11-30,
604,86,0.72,1998-06-30,
604,1122,0.57058,2006-08-09,
604,1124,1.42645,2006-08-09,
604,1455,1.0,2004-07-09,
604,1581,0.75,2012-08-29,
605,86,0.49,1998-06-30,
605,1122,0.57058,2006-08-09,
605,1124,1.42645,2006-08-09,
605,1455,1.0,2004-07-09,
605,1581,0.75,2012-08-29,
606,86,0.42,2001-08-15,
606,1122,0.57058,2006-08-09,
606,1124,1.42645,2006-08-09,
606,1455,1.0,2004-07-09,
606,1581,0.75,2006-11-30,
607,150,1.67,1998-06-30,
607,1489,1.25,2004-07-09,
607,1580,0.9,2012-08-29,
608,150,1.58,2001-08-15,
608,1122,0.57058,2006-08-09,
608,1124,1.42645,2006-08-09,
608,1455,1.0,2004-07-12,
608,1581,0.75,2012-08-29,
609,150,1.12,2001-08-15,
609,1122,0.57058,2006-08-09,
609,1124,1.42645,2006-08-09,
609,1455,1.0,2004-07-12,
609,1581,0.75,2012-08-29,
610,150,2.58,2019-03-29,
610,1122,0.57058,2006-08-09,
610,1124,1.42645,2006-08-09,
610,1455,1.0,2004-07-12,
610,1581,0.75,2012-08-29,
611,150,1.25,2001-08-15,
611,1122,0.5706,2008-03-04,
611,1124,1.4265,2008-03-04,
611,1455,1.0,2004-07-12,
611,1581,0.75,2012-08-31,
612,150,1.3,1998-06-30,
612,1489,1.25,2004-07-12,
612,1580,0.9,2006-11-30,
613,150,0.94,1998-06-30,
613,1122,0.57058,2006-08-09,
613,1124,1.42645,2006-08-09,
613,1455,1.0,2004-07-12,
613,1581,0.75,2006-11-30,
614,150,1.99,2016-08-18,
614,1122,0.57058,2006-08-09,
614,1124,1.42645,2006-08-09,
614,1455,1.0,2004-07-15,
614,1581,0.75,2006-11-30,
615,150,1.01,2001-08-15,
615,1122,0.57058,2006-08-09,
615,1124,1.42645,2006-08-09,
615,1455,1.0,2004-07-15,
615,1581,0.75,2006-11-30,
616,172,0.5,1998-07-07,
616,1489,1.25,2004-07-15,
616,1580,0.9,2006-11-30,
617,172,0.52,1998-07-07,
617,341,0.57058,2006-08-09,
617,1455,1.0,2004-07-15,
617,415,1.42645,2006-08-09,
617,1581,0.75,2006-11-30,
618,172,0.36,1998-07-07,
618,341,0.57058,2006-08-09,
618,415,1.42645,2006-08-09,
618,1455,1.0,2005-02-10,
618,1581,0.75,2006-11-30,
619,172,0.38,2001-08-15,
619,341,0.57058,2006-08-09,
619,1455,1.0,2004-07-15,
619,415,1.42645,2006-08-09,
619,1581,0.75,2006-11-30,
620,172,0.2,1998-07-07,
620,1489,1.25,2004-07-15,
620,1580,0.9,2006-11-30,
621,172,0.22,1998-07-07,
621,341,0.57058,2006-08-09,
621,1455,1.0,2004-07-15,
621,415,1.42645,2006-08-09,
621,1581,0.75,2006-11-30,
622,172,0.18,1998-07-07,
622,341,0.57058,2006-08-09,
622,1455,1.0,2004-07-15,
622,415,1.42645,2006-08-09,
622,1581,0.75,2006-11-30,
623,297,0.86,1998-07-08,
623,1122,0.57058,2006-08-09,
623,1124,1.42645,2006-08-09,
623,1455,1.0,2004-07-15,
623,1581,0.75,2006-11-30,
624,297,0.62,1998-07-08,
624,1122,0.57058,2006-08-09,
624,1124,1.42645,2006-08-09,
624,1455,1.0,2004-07-15,
624,1581,0.75,2006-11-30,
625,297,0.52,2001-08-15,
625,1122,0.57058,2006-08-09,
625,1124,1.42645,2006-08-09,
625,1455,1.0,2004-07-15,
625,1581,0.75,2006-11-30,
626,307,0.49,1998-07-08,
626,1489,1.25,2004-07-15,
626,1580,0.9,2006-11-30,
627,307,0.49,1998-07-08,
627,341,0.57058,2006-08-09,
627,1455,1.0,2004-07-15,
627,415,1.42645,2006-08-09,
627,1581,0.75,2006-11-30,
628,307,0.32,1998-07-08,
628,341,0.57058,2006-08-09,
628,1455,1.0,2004-07-15,
628,415,1.42645,2006-08-09,
628,1581,0.75,2006-11-30,
629,307,0.34,1998-07-08,
629,341,0.57058,2006-08-09,
629,1455,1.0,2004-07-15,
629,415,1.42645,2006-08-09,
629,1581,0.75,2006-11-30,
630,307,0.4,1998-07-08,
630,341,0.57058,2006-08-09,
630,1455,1.0,2004-07-15,
630,415,1.42645,2006-08-09,
630,1581,0.75,2006-11-30,
631,307,0.29,1998-07-08,
631,1489,1.25,2004-07-15,
631,1580,0.9,2006-11-30,
632,307,0.2,1998-07-08,
632,341,0.57058,2006-08-09,
632,1455,1.0,2004-07-15,
632,415,1.42645,2006-08-09,
632,1581,0.75,2006-11-30,
633,307,0.21,1998-07-08,
633,341,0.57058,2006-08-09,
633,1455,1.0,2004-07-15,
633,415,1.42645,2006-08-09,
633,1581,0.75,2006-11-30,
634,307,0.24,1998-07-08,
634,341,0.57058,2006-08-09,
634,1455,1.0,2004-07-15,
634,415,1.42645,2006-08-09,
634,1581,0.75,2006-11-30,
635,1489,1.25,2004-07-15,
635,1580,0.9,2012-08-31,
636,1122,0.6128,2006-08-09,
636,1124,1.5319999999999998,2006-08-09,
636,1455,1.0,2004-07-15,
636,1581,0.75,2012-08-31,
638,316,4.8,1998-07-08,
638,1122,0.58058,2006-08-09,
638,1124,1.42645,2006-08-09,
638,1455,1.0,2004-07-15,
638,1581,0.75,2012-08-29,
639,316,4.77,1998-07-08,
639,1489,1.25,2004-07-21,
639,1580,0.9,2006-11-30,
640,316,3.9,1998-07-08,
640,1122,0.57058,2006-08-09,
640,1124,1.42645,2006-08-09,
640,1455,1.0,2004-07-15,
640,1581,0.75,2006-11-30,
641,1489,1.25,2004-07-15,
641,1580,0.9,2006-11-30,
642,348,0.61285,1998-07-08,
642,1124,1.53212,2003-12-12,
642,1455,1.0,2004-07-15,
642,1581,0.75,2006-11-30,
643,316,2.2,1998-07-08,
643,1489,1.25,2004-07-15,
643,1580,0.9,2006-11-30,
644,316,1.77,2001-08-15,
644,1122,0.57058,2006-08-21,
644,1124,1.42645,2006-08-09,
644,1455,1.0,2004-07-15,
644,1581,0.75,2006-11-30,
645,1489,1.25,2004-07-15,
645,1580,0.9,2012-08-31,
646,1122,0.57058,2006-08-09,
646,1124,1.42645,2006-08-09,
646,1455,1.0,2004-07-15,
646,1496,0.75,2012-08-14,
647,316,3.98,1998-07-08,
647,1489,1.25,2006-11-30,
647,502468,0.9,2012-08-14,
648,316,2.61,2001-08-15,
648,1122,0.57058,2006-08-21,
648,1124,1.42645,2006-08-21,
648,1455,1.0,2004-07-15,
648,1581,0.75,2012-08-14,
649,316,2.84,1998-07-08,
649,1489,1.25,2004-07-15,
649,502468,0.9,2012-08-14,
650,1489,1.25,2004-07-15,
650,1580,0.9,2006-11-30,
651,352,0.61285,1998-07-08,
651,1124,1.53212,2003-12-12,
651,1455,1.0,2004-07-15,
651,1581,0.75,2006-11-30,
652,316,1.3,1998-07-08,
652,1489,1.25,2004-07-15,
652,1580,0.9,2006-11-30,
653,316,0.94,1998-07-08,
653,1122,0.57058,2006-08-21,
653,1124,1.42645,2006-08-21,
653,1455,1.0,2004-07-15,
653,1581,0.75,2006-11-30,
654,316,1.54,1998-07-08,
654,1489,1.25,2004-07-15,
654,502468,0.9,2012-08-15,
655,316,1.08,1998-07-08,
655,1122,0.57058,2006-08-21,
655,1124,1.42645,2006-08-21,
655,1455,1.0,2004-07-15,
655,1496,0.75,2012-08-14,
656,316,10.76,1998-07-14,
656,1489,1.25,2004-07-15,
656,1580,0.9,2012-08-14,
657,316,7.09,1998-07-14,
657,1122,0.6128,2006-08-21,
657,1124,1.5319999999999998,2006-08-21,
657,1455,1.0,2004-07-15,
657,1496,0.75,2012-08-14,
658,316,9.64,1998-07-08,
658,1489,1.25,2004-07-15,
658,1580,0.9,2012-08-31,
659,316,6.37,1998-07-08,
659,1122,0.57058,2006-08-21,
659,1124,1.42645,2006-08-21,
659,1455,1.0,2004-07-15,
659,1496,0.75,2012-08-14,
660,1489,1.25,2004-07-15,
660,1580,0.9,2006-11-30,
661,352,0.61285,1998-07-08,
661,1124,1.53212,2003-12-12,
661,1455,1.0,2004-07-15,
661,1581,0.75,2006-11-30,
662,316,6.34,1998-07-20,
662,1489,1.25,2004-07-15,
662,502468,0.9,2012-08-14,
663,316,3.82,1998-07-20,
663,1122,0.59172,2006-08-21,
663,1124,1.47929,2006-08-21,
663,1455,1.0,2004-07-15,
663,1496,0.75,2012-08-14,
664,316,3.03,1998-07-20,
664,1489,1.25,2004-07-15,
664,502468,0.9,2012-08-14,
665,316,2.21,1998-07-20,
665,1122,0.59172,2006-08-21,
665,1124,1.47929,2006-08-21,
665,1455,1.0,2004-07-15,
665,1496,0.75,2012-08-14,
666,155,0.44,1998-07-20,
666,1489,1.25,2004-07-15,
666,1580,0.9,2006-11-30,
667,316,2.7,1998-07-20,
667,1489,1.25,2004-07-15,
667,502468,0.9,2012-08-14,
668,477,0.83,1998-07-20,
668,1489,1.25,2004-07-15,
668,1580,0.9,2006-11-30,
669,316,13.19,1998-07-20,
669,1489,1.25,2004-07-15,
669,502468,0.9,2012-08-14,
670,316,7.74,2001-08-15,
670,1122,0.59172,2006-08-21,
670,1124,1.47929,2006-08-21,
670,1455,1.0,2004-07-15,
670,1496,0.75,2012-08-14,
671,316,7.66,1998-07-20,
671,1489,1.25,2004-07-15,
671,1580,0.9,2012-08-29,
672,316,5.91,1998-07-20,
672,1122,0.59172,2006-08-21,
672,1124,1.47929,2006-08-21,
672,1455,1.0,2004-07-15,
672,1496,0.75,2012-08-14,
673,155,0.94,1998-07-20,
673,1489,1.25,2004-07-15,
673,1580,0.9,2006-11-30,
674,316,3.45,1998-07-20,
674,1489,1.25,2004-07-15,
674,1580,0.9,2006-11-30,
675,316,2.64,1998-07-20,
675,1489,1.25,2004-07-15,
675,1580,0.9,2006-11-30,
676,316,4.0,2003-12-12,
676,1489,1.25,2004-07-15,
676,502468,0.9,2012-08-14,
677,316,3.52,1999-09-07,
677,1489,1.25,2004-07-15,
677,1580,0.9,2006-11-30,
678,477,1.82,1998-07-23,
678,1489,1.25,2004-07-15,
678,1580,0.9,2006-11-30,
679,150,1.07,1998-07-23,
679,1489,1.25,2004-07-15,
679,1580,0.9,2006-11-30,
680,474,1.09,1998-07-23,
680,1489,1.25,2004-07-15,
680,502468,0.9,2012-08-14,
681,474,0.92,1998-07-23,
681,1489,1.25,2004-07-15,
681,1580,0.9,2006-11-30,
682,477,0.56,1998-07-23,
682,1489,1.25,2004-07-15,
682,1580,0.9,2006-11-30,
683,474,1.99,1998-07-23,
683,1489,1.25,2004-07-15,
683,502468,0.9,2012-08-14,
684,474,1.68,1998-07-23,
684,1489,1.25,2004-07-15,
684,1580,0.9,2006-11-30,
685,477,1.01,1998-07-23,
685,1489,1.25,2004-07-15,
685,1580,0.9,2006-11-30,
688,316,20.585,2010-03-18,
688,1489,1.25,2004-07-15,
688,1580,0.9,2006-11-30,
689,316,15.008099999999999,2010-03-22,
689,1122,0.57058,2006-08-21,
689,1124,1.42645,2006-08-21,
689,1455,1.0,2004-07-15,
689,1581,0.75,2006-11-30,
690,316,18.604200000000002,2010-03-18,
690,1489,1.25,2004-07-15,
690,1580,0.9,2006-11-30,
691,316,13.67694,2010-03-23,
691,1122,0.57058,2006-08-21,
691,1124,1.42645,2006-08-21,
691,1455,1.0,2004-07-15,
691,1581,0.75,2006-11-30,
692,316,1.98,2010-03-23,
